Date,Item,Buyer Country,Seller Country,Sale Price,Purchase Price,Sale Currency,Purchase Currency,Product Description,Product Image,Sale Price in JPY,Purchase Price in JPY,Sale Price in CNY,Purchase Price in CNY,Sale Price in KRW,Purchase Price in KRW,Sale Price in VND,Purchase Price in VND,Sale Price in THB,Purchase Price in THB,Sale Price in MYR,Purchase Price in MYR,Sale Price in IDR,Purchase Price in IDR,Sale Price in PHP,Purchase Price in PHP
2023-10-29 02:57:04.310444,Acrylic Stands,South Korea,Japan,1443.2708478572135,1230.824636817674,JPY,KRW,This is a sample product description.,image_path.jpg,1443.2708478572135,137.05746605956313,70.21123126325148,6.667475796486989,12961.08390309353,1230.824636817674,236158.68331201264,22426.35938414622,347.65354405140386,33.01425639203801,45.916759013846104,4.360397529991514,152806.3013464169,14510.959250349855,545.9657855628939,51.84660054317957
2023-10-31 02:57:04.310444,Acrylic Stands,Japan,China,1325.451255502772,1152.3469163330788,CNY,JPY,This is a sample product description.,image_path.jpg,27029.082469038654,1152.3469163330788,1325.451255502772,56.508750113068544,244362.22412632674,10418.039745256681,4451584.664886184,189787.05130865166,6509.341340369939,277.51661306028484,862.836714054284,36.78582977718017,2871832.227615922,122436.52796982524,10279.17643342857,438.23823021271676
2023-11-03 02:57:04.310444,Acrylic Stands,Thailand,Indonesia,1113.185430247669,1047.986443255801,IDR,THB,This is a sample product description.,image_path.jpg,10.57779145331012,4386.073335977717,0.5140768607223318,213.16158684067835,93.73867940415106,38868.67349380862,1726.9204458381882,716066.2747302854,2.5274046267593917,1047.986443255801,0.3337869484107225,138.40450918168787,1113.185430247669,461581.50831006357,3.9707923786356703,1646.4860979261775
2023-11-07 02:57:04.310444,Acrylic Stands,Vietnam,Philippines,1395.7348539790635,1129.7488164921308,PHP,VND,This is a sample product description.,image_path.jpg,3756.2778770690475,6.963217318431228,182.03255983715667,0.33744369151024833,32484.419481771416,60.21814139350947,609438.1795038389,1129.7488164921308,888.8005758583519,1.6476181382186808,116.02741002141309,0.21508634273464144,389930.24264946673,722.8349731983759,1395.7348539790635,2.587349878052285
2023-11-07 02:57:04.310444,Acrylic Stands,Vietnam,Indonesia,1401.339414888183,1157.9972298433381,IDR,VND,This is a sample product description.,image_path.jpg,13.499389548866954,7.137326676364511,0.6541923990289605,0.3458811855278446,116.743182268348,61.72384507249814,2190.2116031665983,1157.9972298433381,3.1941899927092674,1.6888154358249423,0.4169817190008632,0.22046439476450158,1401.339414888183,740.9088501607058,5.016020943449485,2.6520443727686915
2023-11-14 02:57:04.310444,Acrylic Stands,Indonesia,South Korea,1817.98884124813,1653.6368638546646,KRW,IDR,This is a sample product description.,image_path.jpg,209.00387389917822,16.00608983191329,10.045957580606876,0.7693469813882534,1817.98884124813,139.22657108485265,33602.7562929232,2573.3912285466636,49.602692891325894,3.7987102512098008,6.485975395402453,0.4967137828099326,21592.813372758614,1653.6368638546646,76.90553199246322,5.889636544422383
2023-11-16 02:57:04.310444,Acrylic Stands,Philippines,Indonesia,2304.526815763842,2139.588346640183,IDR,PHP,This is a sample product description.,image_path.jpg,22.50022717241156,5805.452120210188,1.0781480038762494,278.1810408864821,193.7119077239476,49981.060048355925,3613.6661729512807,932389.0725518989,5.28241624066941,1362.9557750345198,0.6948785845089076,179.29082763538702,2304.526815763842,594608.2226699358,8.292415966580325,2139.588346640183
2023-11-20 02:57:04.310444,Acrylic Stands,Indonesia,Philippines,2502.7725110749825,2360.276299119534,PHP,IDR,This is a sample product description.,image_path.jpg,6775.551736251817,22.981709874064386,325.79060999765295,1.105035511514284,58495.629270195146,198.40887253443455,1095804.5653165176,3716.8135642796733,1586.3182995388386,5.380566534953225,211.0271094280986,0.7157740053095442,695865.2887086121,2360.276299119534,2502.7725110749825,8.4890491533797
2023-11-21 02:57:04.310444,Acrylic Stands,China,Malaysia,2400.9820074910017,2064.1594415403774,MYR,CNY,This is a sample product description.,image_path.jpg,76399.89248452269,42726.58824457316,3690.9466887899107,2064.1594415403774,663340.5029122442,370972.72799986205,12446484.999044893,6960688.324976119,18102.245993052496,10123.668838981881,2400.9820074910017,1342.7475652204462,7921103.518489874,4429871.790012257,28384.370701409778,15873.940133962202
2023-11-25 02:57:04.310444,Acrylic Stands,Indonesia,China,1899.9040109289494,1745.989912525935,CNY,IDR,This is a sample product description.,image_path.jpg,40121.386347651176,16.86099973990379,1899.9040109289494,0.7984340510205369,348615.1513445825,146.50540550156344,6499431.555247826,2731.384025790814,9457.959462625326,3.9747044296409793,1253.9022546034876,0.5269520201903966,4154649.0077790865,1745.989912525935,14803.90374302024,6.221335798264057
2023-11-25 02:57:04.310444,Acrylic Stands,Japan,Vietnam,2385.722887883293,2173.4671189519577,VND,JPY,This is a sample product description.,image_path.jpg,14.727212509209956,2173.4671189519577,0.6973909095164914,102.92213885975949,127.96490563149806,18885.27883982924,2385.722887883293,352089.0493365748,3.4716990510406625,512.3592621220606,0.4602653759097767,67.92674852123983,1525.032019296684,225066.82423557038,5.434015527285271,801.9612716963848
2023-11-26 02:57:04.310444,Acrylic Stands,China,Malaysia,2102.1064958750526,1849.27930989141,MYR,CNY,This is a sample product description.,image_path.jpg,67261.56409343105,39052.314869630376,3185.0972021545194,1849.27930989141,584436.4435197924,339325.9779376866,10895982.71445978,6326248.18519036,15855.811687964979,9205.94337788299,2102.1064958750526,1220.4908683416306,6965068.15843871,4043944.5391718084,24818.02876441315,14409.440024396648
2023-11-28 02:57:04.310444,Acrylic Stands,China,Indonesia,1877.5360113902584,1554.7684605091742,IDR,CNY,This is a sample product description.,image_path.jpg,18.02114041123711,32370.093767376213,0.8655736660867223,1554.7684605091742,158.11896912178523,284017.8667983471,2941.369899847151,5283373.7094252035,4.248051867489556,7630.473662675092,0.5683654289039481,1020.9144264967641,1877.5360113902584,3372484.501726162,6.7179286300602055,12066.937758389171
2023-12-01 02:57:04.310444,Acrylic Stands,Malaysia,Japan,2056.2298932565445,1868.399907555846,JPY,MYR,This is a sample product description.,image_path.jpg,2056.2298932565445,59377.56084159635,98.30234952279885,2838.667874056442,18015.197746068105,520223.20254590723,336918.339292018,9729159.786835877,489.8445310571854,14145.195311652045,64.70221558482609,1868.399907555846,216034.8151484129,6238417.417452395,771.1192287520016,22267.538795884153
2023-12-05 02:57:04.310444,Acrylic Stands,China,China,2244.266084688784,1805.740786161778,CNY,CNY,This is a sample product description.,image_path.jpg,46339.412917421294,37284.78030419606,2244.266084688784,1805.740786161778,411348.14516908437,330971.50472102565,7627459.969349845,6137068.8865448125,11076.330061217024,8912.036361901772,1468.8758201564035,1181.8602956035245,4881543.049805741,3927698.878745541,17401.617675198777,14001.374879600153
2023-12-07 02:57:04.310444,Acrylic Stands,Vietnam,China,2804.3444850672113,2395.848637967809,CNY,VND,This is a sample product description.,image_path.jpg,57771.55610055784,14.527090701012096,2804.3444850672113,0.705173435531903,515651.4568801586,129.6644229414267,9527847.443477396,2395.848637967809,13815.260488291991,3.4739507764373427,1831.6594284950054,0.4605844891004067,6076092.874064023,1527.8790852657855,21687.88407565881,5.453580972126336
2023-12-08 02:57:04.310444,Acrylic Stands,South Korea,Vietnam,2997.0190688651687,2764.178365836215,VND,KRW,This is a sample product description.,image_path.jpg,17.812725719953935,303.7951514076783,0.8825989540075518,15.052681272952096,162.0748416935614,2764.178365836215,2997.0190688651687,51114.01119131742,4.334720549416739,73.92844342429129,0.5768104174644325,9.837472987687512,1913.6476031888824,32637.164715362305,6.836413602178969,116.59469404129142
2023-12-08 02:57:04.310444,Acrylic Stands,Thailand,Japan,3096.7543215196574,2871.9145497897484,JPY,THB,This is a sample product description.,image_path.jpg,3096.7543215196574,11801.597261773468,153.44042051519804,584.7548299242878,28176.820005818212,107380.6467356333,521033.77658750775,1985637.2681347004,753.5940767868661,2871.9145497897484,100.27887820557305,382.15848322893635,332688.92016916047,1267863.1372229806,1188.515093034186,4529.379799378333
2023-12-09 02:57:04.310444,Acrylic Stands,Malaysia,China,2923.551762238273,2494.6225866511013,CNY,MYR,This is a sample product description.,image_path.jpg,59003.498058069024,77037.49198246426,2923.551762238273,3817.1142873952,536862.3958777615,700950.5178390627,9927431.185430003,12961678.977089757,14358.480534692919,18747.046623967144,1910.6470779265242,2494.6225866511013,6338833.506659735,8276252.281972863,22645.176434085162,29566.511400144882
2023-12-10 02:57:04.310444,Acrylic Stands,South Korea,Indonesia,3114.48627672166,2651.135937933288,IDR,KRW,This is a sample product description.,image_path.jpg,28.990441977591054,291.371299920847,1.4364412368948025,14.437094500920956,263.7789054867117,2651.135937933288,4877.687378543116,49023.678672860005,7.0548138759115515,70.90510352732414,0.9387664303863739,9.435164712396007,3114.48627672166,31302.451881743775,11.1263517433926,111.82649693146443
2023-12-11 02:57:04.310444,Acrylic Stands,Philippines,Philippines,2557.9441969435734,2161.44164378356,PHP,PHP,This is a sample product description.,image_path.jpg,6698.669415087341,5660.320130911922,329.27126266654625,278.2314876450636,60826.89165709857,51398.21926008335,1119039.965520051,945579.4952146539,1638.455709006814,1384.4814930575155,215.42211942680723,182.02990529565798,718930.0532637322,607489.9358432103,2557.9441969435734,2161.44164378356
2023-12-17 02:57:04.310444,Acrylic Stands,South Korea,Vietnam,2349.5222857525455,2032.0904049288822,VND,KRW,This is a sample product description.,image_path.jpg,13.787902563109128,223.7938843175159,0.6848452789140345,11.11584480838714,125.19673890121344,2032.0904049288822,2349.5222857525455,38135.511635104165,3.380133629062047,54.863546569006154,0.4525580224260141,7.345549278013821,1498.9651769857855,24329.968817149565,5.393483529682134,87.54258478295553
2023-12-17 02:57:04.310444,Acrylic Stands,Malaysia,Indonesia,2105.229058507647,1738.7164867237427,IDR,MYR,This is a sample product description.,image_path.jpg,19.36448796635698,52972.77324862279,0.961834340041691,2631.1582566132065,175.83317932390406,481002.70733168797,3299.7981977966065,9026805.253089199,4.747245397554561,12986.387992139387,0.6355973534941132,1738.7164867237427,2105.229058507647,5758986.333461898,7.574904625937746,20721.627436102735
2023-12-19 02:57:04.310444,Acrylic Stands,Thailand,Indonesia,2262.5932078395304,2013.2713158237618,IDR,THB,This is a sample product description.,image_path.jpg,20.895137949276947,8223.758450955156,1.0441566337993697,410.95167508217367,190.75477632925106,75075.89601493982,3564.9487018800132,1403066.9280803609,5.115371776097562,2013.2713158237618,0.6868565708924389,270.3280803018692,2262.5932078395304,890495.1984147083,8.147993949115854,3206.828988639996
2023-12-20 02:57:04.310444,Acrylic Stands,Indonesia,Indonesia,1828.2388127013633,1560.7512013755152,IDR,IDR,This is a sample product description.,image_path.jpg,17.0212532098062,14.530892360210126,0.8360569536319642,0.7137343796302987,153.51764603204245,131.05664796757034,2880.466844987266,2459.0289067288127,4.1201916010348585,3.5173708962620513,0.5538540546090742,0.47282027660300757,1828.2388127013633,1560.7512013755152,6.576099845458882,5.613957904656859
2023-12-20 02:57:04.310444,Acrylic Stands,Philippines,Malaysia,2054.0182807383394,1896.612905520383,MYR,PHP,This is a sample product description.,image_path.jpg,63124.87010444513,4909.099506471375,3100.5934726081628,241.12717952471883,569334.193261978,44276.02310365534,10682474.03341768,830755.4204638465,15280.106371422256,1188.3044277582908,2054.0182807383394,159.73704360218102,6780190.397801653,527282.3418180184,24388.066108980704,1896.612905520383
2023-12-23 02:57:04.310444,Acrylic Stands,Thailand,Malaysia,1920.5262850493816,1682.9166050368071,MYR,THB,This is a sample product description.,image_path.jpg,58639.41339811988,6893.2381414792135,2946.4168613289735,346.36010001187276,533153.4488980843,62673.77990727477,10038083.05990821,1180006.6372784383,14316.238680843977,1682.9166050368071,1920.5262850493816,225.7635994742103,6372861.942639094,749148.9506405876,22808.57125994813,2681.215657705779
2023-12-24 02:57:04.310444,Acrylic Stands,Philippines,Vietnam,1801.5393303203884,1693.7652797088201,VND,PHP,This is a sample product description.,image_path.jpg,10.524042181475563,4354.564838992616,0.5287947736160532,218.80101661742586,95.68529185836837,39591.99329974339,1801.5393303203884,745428.390403462,2.569341864564163,1063.124372731669,0.3446777254961471,142.61834743226282,1143.7404301047202,473248.94522325054,4.093464653358582,1693.7652797088201
2023-12-25 02:57:04.310444,Acrylic Stands,Philippines,Philippines,2220.0598774044465,2094.5604010450434,PHP,PHP,This is a sample product description.,image_path.jpg,5721.150520656429,5397.735192167564,284.69901707657004,268.6050468522538,52144.77809726401,49197.04573531758,974077.1346857474,919012.7773767672,1382.3977698104095,1304.2511405246953,187.01798179438345,176.44589812048366,619341.8433690555,584330.5908252018,2220.0598774044465,2094.5604010450434
2023-12-28 02:57:04.310444,Acrylic Stands,China,China,1949.150452529583,1623.384152585695,CNY,CNY,This is a sample product description.,image_path.jpg,38599.46829946207,32148.244407843926,1949.150452529583,1623.384152585695,353446.9636906057,294374.5050004817,6645761.5821834,5535039.134807693,9334.640183801022,7774.518855025228,1263.0904858247275,1051.9870722696344,4196561.626736719,3495179.9802587256,15163.910811625297,12629.529173013787
2023-12-31 02:57:04.310444,Acrylic Stands,Japan,Japan,2504.9470992075576,2249.433386817697,JPY,JPY,This is a sample product description.,image_path.jpg,2504.9470992075576,2249.433386817697,125.87611992276787,113.0362979908506,22632.550953820482,20323.94846201824,429239.87904363946,385455.8506164877,607.3297233499997,545.3798832488027,81.56177640532538,73.24217864414742,273200.95458007586,245333.46382336796,979.7154247917329,879.7808891069923
2023-12-31 02:57:04.310444,Acrylic Stands,Malaysia,Thailand,2147.4049822854636,1723.3894841670308,THB,MYR,This is a sample product description.,image_path.jpg,8857.02720349136,52929.198938917965,445.07455617669194,2659.745666948005,80024.49215227223,478222.7905367446,1517712.404671362,9069781.536546282,2147.4049822854636,12832.796253014445,288.3872767674722,1723.3894841670308,965987.7797423461,5772699.822621267,3464.0915857287223,20701.256580920493
2024-01-01 02:57:04.310444,Acrylic Stands,Vietnam,South Korea,2081.297460480168,1967.5316654019343,KRW,VND,This is a sample product description.,image_path.jpg,226.79259419347744,11.431472182016014,11.373419453685718,0.5732767798770886,2081.297460480168,104.90772023041605,39034.48334994974,1967.5316654019343,55.3819804382109,2.791526641404637,7.389359974212891,0.3724604116307895,24751.498168704322,1247.5983344384765,88.89757646680641,4.480878998905889
2024-01-01 02:57:04.310444,Acrylic Stands,China,Thailand,1735.8988933140845,1497.3572166041897,THB,CNY,This is a sample product description.,image_path.jpg,7108.612045961818,29858.1731704215,356.4897117551998,1497.3572166041897,65236.416786067035,274011.32834681694,1223501.1444537244,5139049.4809828065,1735.8988933140845,7291.264374507319,231.61291272071247,972.8394814356565,775813.6841432792,3258636.028996925,2786.4154258478266,11703.729753680958
2024-01-03 02:57:04.310444,Acrylic Stands,South Korea,Thailand,1619.281077175111,1429.4428012187796,THB,KRW,This is a sample product description.,image_path.jpg,6728.702300773965,155.39869413217372,335.57601787697763,7.750093945181525,61894.31075401948,1429.4428012187796,1151388.870400835,26591.20866114521,1619.281077175111,37.39713150885093,217.78170604141596,5.029646313943804,733575.527789194,16941.852079359855,2629.994634731478,60.73945815151974
2024-01-06 02:57:04.310444,Acrylic Stands,Indonesia,China,1724.927853424655,1575.606238515933,CNY,IDR,This is a sample product description.,image_path.jpg,35120.840359925416,14.70521798446814,1724.927853424655,0.7222332903239257,318116.9627749482,133.19667850261214,5909879.285565483,2474.4870073011493,8367.233879367708,3.5033899206901116,1123.9930263270144,0.4706197885862856,3763059.8357309606,1575.606238515933,13470.206097643653,5.640022133057596
2024-01-06 02:57:04.310444,Acrylic Stands,Philippines,Malaysia,2144.5355397282415,1863.4339200786417,MYR,PHP,This is a sample product description.,image_path.jpg,67009.21497983483,4858.527386585449,3291.096117583992,238.62211524159363,606954.9512158623,44007.48842966331,11275822.773398213,817557.6115512664,15964.360990885438,1157.5017720606716,2144.5355397282415,155.4903255382257,7179773.68793841,520572.09001525835,25700.636060224453,1863.4339200786417
2024-01-07 02:57:04.310444,Acrylic Stands,China,South Korea,2752.110717640082,2461.5237855503747,KRW,CNY,This is a sample product description.,image_path.jpg,303.83931848191526,50118.49263308923,14.922789376447975,2461.5237855503747,2752.110717640082,453962.44770638575,51127.86812714006,8433575.005626354,72.38706743437605,11940.293718624325,9.723949415723798,1603.9717624152481,32555.18729556935,5369999.257482364,116.53417738799457,19222.388136283786
2024-01-08 02:57:04.310444,Acrylic Stands,China,Philippines,1941.234324000381,1735.3944450624422,PHP,CNY,This is a sample product description.,image_path.jpg,5062.307198858191,35409.142194437314,248.10258728826906,1735.3944450624422,45934.57060554483,321296.92614842055,852486.4114707579,5962856.732480026,1211.6361394604246,8474.988708656416,162.73150364736384,1138.2523276074137,541418.0727754885,3787037.959661863,1941.234324000381,13578.28348045644
2024-01-13 02:57:04.310444,Acrylic Stands,Philippines,Malaysia,1728.496462351561,1544.5660320739598,MYR,PHP,This is a sample product description.,image_path.jpg,53991.92742192622,4004.5246942130098,2644.057997016706,196.1070116879158,488375.17592719087,36222.275170099616,9110574.409704685,675721.7596071871,13023.561283914816,965.9438967695357,1728.496462351561,128.20077181641224,5790751.820411478,429493.99605022295,20824.967622905086,1544.5660320739598
2024-01-14 02:57:04.310444,Acrylic Stands,Philippines,Japan,1697.6864467718913,1585.8110118959894,JPY,PHP,This is a sample product description.,image_path.jpg,1697.6864467718913,4111.458639916747,83.13801044619113,201.34371220577316,15356.145940712011,37189.52874001835,286466.87451615836,693765.7472137787,409.50424509991535,991.7377674776574,54.34969925218343,131.62415297133546,182080.56929154717,440962.89464887226,654.8065048982114,1585.8110118959894
2024-01-15 02:57:04.310444,Acrylic Stands,Indonesia,Indonesia,1623.4477333191983,1371.620185056003,IDR,IDR,This is a sample product description.,image_path.jpg,15.199559796935821,12.841819661676665,0.7435531019230378,0.6282139069383378,137.4776362429727,116.15224623161457,2564.51793746483,2166.712543786797,3.659542864862846,3.0918783269116985,0.4863578192384463,0.4109144928635091,1623.4477333191983,1371.620185056003,5.841320678748229,4.935221002757585
2024-01-19 02:57:04.310444,Acrylic Stands,Malaysia,Malaysia,1171.6615366785113,941.9599948441638,MYR,MYR,This is a sample product description.,image_path.jpg,36809.30678614834,29592.927091205973,1768.0532970333068,1421.4305261560144,332403.9788928061,267236.9455189864,6099349.201927302,4903585.859007885,8829.084118923709,7098.16254164708,1171.6615366785113,941.9599948441638,3879802.266940431,3119175.9812512845,13842.006241473739,11128.312844350981
2024-01-21 02:57:04.310444,Acrylic Stands,South Korea,Indonesia,1439.8387924848776,1272.9387087012044,IDR,KRW,This is a sample product description.,image_path.jpg,13.660352819209013,140.9609824906949,0.6561447076675025,6.770747715887804,123.35890095853047,1272.9387087012044,2263.5379294141344,23357.415043226167,3.2765736349144987,33.81091578624389,0.4348169355296852,4.486869647295582,1439.8387924848776,14857.675603479496,5.136926106290583,53.0078659393476
2024-01-22 02:57:04.310444,Acrylic Stands,Indonesia,Thailand,1387.7866923123902,1267.80321922665,THB,IDR,This is a sample product description.,image_path.jpg,5785.543562166357,12.036938877044488,277.60031391965447,0.5775529948041835,52074.61597002619,108.34227808355867,958521.9982948735,1994.2241522865197,1387.7866923123902,2.887317917538076,184.0487185649653,0.38291703311197883,609368.4472452453,1267.80321922665,2182.024099089355,4.539744697582387
2024-01-23 02:57:04.310444,Acrylic Stands,China,South Korea,1563.4146725212229,1454.838585237877,KRW,CNY,This is a sample product description.,image_path.jpg,173.0040003542734,29964.088301812477,8.399818228431792,1454.838585237877,1563.4146725212229,270781.5727026222,28670.115549231083,4965630.113645559,41.550061099950945,7196.4214538110855,5.5168075437214155,955.5045435115019,18282.89181185284,3166575.244162039,65.7859458296499,11394.048032538403
2024-01-23 02:57:04.310444,Acrylic Stands,Malaysia,South Korea,1916.7398763269077,1648.5092784420303,KRW,MYR,This is a sample product description.,image_path.jpg,212.102183810488,51696.32935921205,10.298142159794974,2509.998432436807,1916.7398763269077,467173.0114342722,35149.442242020006,8567083.611735145,50.94020183759938,12415.814889365885,6.76358306911591,1648.5092784420303,22414.749206515036,5463217.005438679,80.65329556503833,19657.88025625188
2024-01-24 02:57:04.310444,Acrylic Stands,South Korea,Indonesia,2030.2365844847175,1905.7709557790138,IDR,KRW,This is a sample product description.,image_path.jpg,19.15269603949586,211.35299545640984,0.9143622306710709,10.090130182508886,172.6999504223397,1905.7709557790138,3173.576945457657,35020.91780450637,4.60475505826547,50.81419205424196,0.6102982869002467,6.73473702043244,2030.2365844847175,22403.978151753206,7.272290698105254,80.25086492808919
2024-01-25 02:57:04.310444,Acrylic Stands,Indonesia,Japan,1472.1143173294329,1195.1408205852642,JPY,IDR,This is a sample product description.,image_path.jpg,1472.1143173294329,11.22479448509044,70.63786428833835,0.538610011578925,13264.698292572648,101.14262899838256,245367.3419628984,1870.9131175918737,356.1816080022192,2.7158660860298247,47.14344513055523,0.35946629733864616,156740.85753154338,1195.1408205852642,560.3751142874437,4.27283086536819
2024-01-25 02:57:04.310444,Acrylic Stands,Malaysia,Japan,1624.0202881858263,1467.675613328211,JPY,MYR,This is a sample product description.,image_path.jpg,1624.0202881858263,45830.04652274275,77.92691326206757,2199.106800669256,14633.468943418424,412958.2415593808,270686.54703994934,7638806.6911279755,392.93562386079907,11088.69024173348,52.00812901941487,1467.675613328211,172914.7863194831,4879675.924704495,618.1996492284671,17445.667945523863
2024-01-26 02:57:04.310444,Acrylic Stands,South Korea,Thailand,1420.975543852296,1248.7969143155026,THB,KRW,This is a sample product description.,image_path.jpg,5874.916965796056,138.07776136928274,281.61405077120526,6.618755282331834,53133.66979585193,1248.7969143155026,978536.3477308741,22998.47114432281,1420.975543852296,33.39708853723997,188.07146831973103,4.420230528229038,628681.2674224612,14775.851731333267,2247.1935530876904,52.81563245580077
