Date,Item,Buyer Country,Seller Country,Sale Price,Purchase Price,Sale Currency,Purchase Currency,Product Description,Product Image,FX JPY to JPY,FX JPY to CNY,FX JPY to KRW,FX JPY to VND,FX JPY to THB,FX JPY to MYR,FX JPY to IDR,FX JPY to PHP,Sale Price in JPY,Purchase Price in JPY,Sale Price in CNY,Purchase Price in CNY,Sale Price in KRW,Purchase Price in KRW,Sale Price in VND,Purchase Price in VND,Sale Price in THB,Purchase Price in THB,Sale Price in MYR,Purchase Price in MYR,Sale Price in IDR,Purchase Price in IDR,Sale Price in PHP,Purchase Price in PHP
2023-10-06 05:36:58.122251,Acrylic Stands,Japan,Malaysia,681.959842916592,557.1896569909164,MYR,JPY,This is a sample product description.,image_path.jpg,1.0,0.04848144081644693,9.066636682781978,164.21600278159457,0.24878253848460036,0.03182611146358392,105.28549382605023,0.381448586493829,681.959842916592,557.1896569909164,33.0623957635542,27.013357378941482,6183.082127971808,5051.836183340551,111988.71946132687,91499.45826229606,169.65970086534907,138.61905728356393,21.704129974351638,17.733180129748998,71800.47883100904,58663.988191056174,260.1326181260877,212.53920706816652
2023-10-08 05:36:58.122251,Acrylic Stands,Malaysia,South Korea,822.6685916056273,734.6055931574814,KRW,MYR,This is a sample product description.,image_path.jpg,1.0,0.04848144081644693,9.066636682781978,164.21600278159457,0.24878253848460036,0.03182611146358392,105.28549382605023,0.381448586493829,822.6685916056273,734.6055931574814,39.884158635477974,35.61473758809533,7458.837230424166,6660.402018298434,135095.34772744018,120633.9941293239,204.66558055119896,182.75704425070379,26.182342294030292,23.379639489602184,86615.06892237971,77343.31264296397,313.80577142083564,280.2142651403821
2023-10-08 05:36:58.122251,Acrylic Stands,Indonesia,Vietnam,800.0,671.38676230111,VND,IDR,This is a sample product description.,image_path.jpg,1.0,0.04848144081644693,9.066636682781978,164.21600278159457,0.24878253848460036,0.03182611146358392,105.28549382605023,0.381448586493829,800.0,671.38676230111,38.785152653157546,32.54979758144719,7253.309346225582,6087.219847413468,131372.80222527566,110252.45042556485,199.0260307876803,167.02930303022714,25.460889170867134,21.367629932169848,84228.39506084018,70687.28681714537,305.15886919506323,256.09953147042677
2023-10-09 05:36:58.122251,Acrylic Stands,Indonesia,China,941.8311297505027,755.2941569581213,CNY,IDR,This is a sample product description.,image_path.jpg,1.0,0.04894408512227184,9.006167554102921,163.31455753502433,0.2476535111274788,0.031583533454045125,104.60578986941644,0.3799946293483098,941.8311297505027,755.2941569581213,46.097062985314054,36.96718151051284,8482.288962203076,6802.305730199751,153814.73422791544,123350.53105240481,233.24778617187204,187.0512499047478,29.746354994536116,23.854858273931633,98520.98925115618,79008.14187235928,357.89077105824214,287.00772322224543
2023-10-10 05:36:58.122251,Acrylic Stands,Indonesia,Malaysia,754.6555887596961,707.0080892413878,MYR,IDR,This is a sample product description.,image_path.jpg,1.0,0.04915086418672289,9.080545364877924,164.29915444865514,0.24884209132662288,0.03188563072962006,105.78924153857137,0.383477065265898,754.6555887596961,707.0080892413878,37.09197435087923,34.750058573217906,6852.68430859108,6420.019027692081,123989.2751331701,116160.83125071933,187.79007493828666,175.93337151166656,24.062669431235683,22.543398856405155,79834.44235773227,74793.849522481,289.39311046407664,271.1213871815375
2023-10-11 05:36:58.122251,Acrylic Stands,Japan,China,1204.6835598784876,1025.4209929127621,CNY,JPY,This is a sample product description.,image_path.jpg,1.0,0.04908227105734468,9.028513877902384,164.10097033155947,0.24600343309393732,0.031784050024203106,105.75732276164894,0.3820208644641412,1204.6835598784876,1025.4209929127621,59.12860502428285,50.32999112203571,10876.502238843772,9258.027665205314,197689.74111853715,168272.57993533544,296.35629152193377,252.25708462313347,38.289722530512925,32.59203213460725,127404.10806772145,108445.77891404551,460.2142549505188,391.7322141522114
2023-10-11 05:36:58.122251,Acrylic Stands,Japan,Japan,800.0,663.5975544769746,JPY,JPY,This is a sample product description.,image_path.jpg,1.0,0.04908227105734468,9.028513877902384,164.10097033155947,0.24600343309393732,0.031784050024203106,105.75732276164894,0.3820208644641412,800.0,663.5975544769746,39.26581684587575,32.57087504182992,7222.811102321907,5991.299729937448,131280.77626524758,108897.00259932142,196.80274647514986,163.24727659407685,25.427240019362486,21.091817867435005,84605.85820931915,70180.30075266231,305.61669157131297,253.50811141758385
2023-10-11 05:36:58.122251,Acrylic Stands,Indonesia,Vietnam,847.5986154741526,734.6239043954756,VND,IDR,This is a sample product description.,image_path.jpg,1.0,0.04908227105734468,9.028513877902384,164.10097033155947,0.24600343309393732,0.031784050024203106,105.75732276164894,0.3820208644641412,847.5986154741526,734.6239043954756,41.60206499253242,36.0570096007436,7652.555862699232,6632.562115873386,139091.7552509948,120552.49554005632,208.5121692923096,180.7200025141594,26.940116794675756,23.349322926281197,89639.76034902672,77691.85736557505,323.800355802045,280.6416590131822
2023-10-12 05:36:58.122251,Acrylic Stands,South Korea,Indonesia,678.2981083676689,572.2754225581015,IDR,KRW,This is a sample product description.,image_path.jpg,1.0,0.04897273193721491,8.979441546486653,163.98722953289794,0.24437048278717502,0.031643362831994315,105.29671002699538,0.37928421415176045,678.2981083676689,572.2754225581015,33.218111434609796,28.02589086319429,6090.738215179952,5138.713705351422,111232.2275886194,93845.86107507155,165.7560362154348,139.84722129775784,21.463633151333546,18.108718835838868,71422.55922864992,60258.719224676664,257.26776499285694,217.05503392331616
2023-10-12 05:36:58.122251,Acrylic Stands,Indonesia,Philippines,886.2117848369669,836.9301776922266,PHP,IDR,This is a sample product description.,image_path.jpg,1.0,0.04897273193721491,8.979441546486653,163.98722953289794,0.24437048278717502,0.031643362831994315,105.29671002699538,0.37928421415176045,886.2117848369669,836.9301776922266,43.400212178421555,40.986757242287055,7957.6869197511505,7515.165609078036,145327.41537481887,137245.8611522242,216.56400171229367,204.5210315818056,28.04272105358542,26.4832852777606,93315.18533048414,88125.99423330011,336.126140383918,317.4344047458894
2023-10-12 05:36:58.122251,Acrylic Stands,Thailand,Vietnam,1044.3885059688866,947.2117896826522,VND,THB,This is a sample product description.,image_path.jpg,1.0,0.04897273193721491,8.979441546486653,163.98722953289794,0.24437048278717502,0.031643362831994315,105.29671002699538,0.37928421415176045,1044.3885059688866,947.2117896826522,51.146558341122656,46.38754906389811,9378.025541170144,8505.432897598384,171266.37764984017,155330.63717095615,255.21772342099325,231.4706023464538,33.04796443193794,29.972966339670855,109970.67366853279,99738.28515236557,396.1200737555403,359.26247928506734
2023-10-13 05:36:58.122251,Acrylic Stands,Thailand,Vietnam,895.3953745819896,844.2956639561922,VND,THB,This is a sample product description.,image_path.jpg,1.0,0.04874491068071479,9.001535658291123,163.12838704334285,0.24300019955917693,0.03144402329433186,105.07377465419165,0.37901729991645816,895.3953745819896,844.2956639561922,43.645967557924244,41.15511672765938,8059.933392568717,7599.957525242244,146064.40322162976,137728.58984886185,217.58125470778745,205.1640148283025,28.15483301599308,26.54805252474189,94082.5718152335,88713.33233604407,339.37033723175136,320.00266288384927
2023-10-14 05:36:58.122251,Acrylic Stands,Indonesia,Indonesia,754.7239773705264,661.0548526333437,IDR,IDR,This is a sample product description.,image_path.jpg,1.0,0.04874491068071479,9.001535658291123,163.12838704334285,0.24300019955917693,0.03144402329433186,105.07377465419165,0.37901729991645816,754.7239773705264,661.0548526333437,36.78895286552012,32.22305974666542,6793.6747944680965,5950.508828065427,123116.90509139036,107836.81185725206,183.39807711313367,160.63646110946482,23.731558325229624,20.786224185033973,79301.69712434593,69459.52861965583,286.053444085187,250.55122534176206
2023-10-14 05:36:58.122251,Acrylic Stands,South Korea,Philippines,1017.5468453841562,849.3933066541879,PHP,KRW,This is a sample product description.,image_path.jpg,1.0,0.04874491068071479,9.001535658291123,163.12838704334285,0.24300019955917693,0.03144402329433186,105.07377465419165,0.37901729991645816,1017.5468453841562,849.3933066541879,49.6002300916938,41.40360086565538,9159.484212707126,7645.844137761479,165990.77562855917,138560.16007990917,247.26408648916092,206.4027430211968,31.995766709333306,26.708342920483847,106917.48793197842,89248.96089616085,385.6678578760126,321.93475765518247
2023-10-14 05:36:58.122251,Acrylic Stands,Philippines,Vietnam,988.7066601757637,818.8654430998608,VND,PHP,This is a sample product description.,image_path.jpg,1.0,0.04874491068071479,9.001535658291123,163.12838704334285,0.24300019955917693,0.03144402329433186,105.07377465419165,0.37901729991645816,988.7066601757637,818.8654430998608,48.19441783969543,39.91552288342666,8899.878257162061,7371.046485405758,161286.12273348283,133580.19893841253,240.2559157281979,198.98446608538003,31.088915253827764,25.748424067755405,103887.14081040664,86041.28304037958,374.7369287492371,310.3641692386034
2023-10-15 05:36:58.122251,Acrylic Stands,Vietnam,Indonesia,602.9494827142381,545.9156919009541,IDR,VND,This is a sample product description.,image_path.jpg,1.0,0.04874491068071479,9.001535658291123,163.12838704334285,0.24300019955917693,0.03144402329433186,105.07377465419165,0.37901729991645816,602.9494827142381,545.9156919009541,29.390718679888725,26.610611640912627,5427.471268800402,4914.07956706711,98358.1765837916,89054.34628145315,146.51684462366237,132.65762207441801,18.959157579771848,17.165785732874895,63354.17807457728,57361.42239098797,228.5282849243757,206.9114915263247
2023-10-16 05:36:58.122251,Acrylic Stands,Thailand,Japan,705.6422065885895,565.4562208510587,JPY,THB,This is a sample product description.,image_path.jpg,1.0,0.0479260002619885,9.039955592541366,163.40612798036148,0.24193334555538246,0.03159809056497595,104.80992071277196,0.3797654641823056,705.6422065885895,565.4562208510587,33.81860857783488,27.100054988650864,6378.9742117837495,5111.699126019834,115306.26071815973,92399.01159167963,170.71837980505978,136.80271527559984,22.29694635025572,17.867336876980794,73958.30372413552,59265.42167394313,267.9785401317421,214.7407441862746
2023-10-16 05:36:58.122251,Acrylic Stands,Malaysia,Malaysia,845.8344571040487,792.3580350072707,MYR,MYR,This is a sample product description.,image_path.jpg,1.0,0.0479260002619885,9.039955592541366,163.40612798036148,0.24193334555538246,0.03159809056497595,104.80992071277196,0.3797654641823056,845.8344571040487,792.3580350072707,40.53746241276754,37.97455139334715,7646.305930861936,7162.881449859065,138214.53354774375,129476.15847466582,204.63555999320315,191.69783028699786,26.726753778550997,25.037000950046124,88651.84238520586,83046.98282523983,321.21871522350756,300.9102169631157
2023-10-17 05:36:58.122251,Acrylic Stands,Japan,South Korea,577.1198987726171,520.407409415636,KRW,JPY,This is a sample product description.,image_path.jpg,1.0,0.04886614209755962,9.010415859069665,163.52671864122942,0.24264262129052844,0.03164569596533379,104.79482071550578,0.37853158768606016,577.1198987726171,520.407409415636,28.201622980751935,25.430302417127358,5200.0902884854695,4689.087174976007,94374.52330884457,85100.5160183218,140.03388503711224,126.27301795962316,18.263360852102455,16.4686546564742,60479.17632322726,54536.00116873239,218.4581115676171,196.99064292969024
2023-10-18 05:36:58.122251,Acrylic Stands,Japan,China,1285.495061417561,1147.2654540271546,CNY,JPY,This is a sample product description.,image_path.jpg,1.0,0.04882310736671447,9.034448453661819,163.52940097646305,0.2427900824546599,0.03161078880802755,105.02340369037738,0.378020676530469,1285.495061417561,1147.2654540271546,62.76186340297079,56.0130644400902,11613.738869813787,10364.910607075251,210216.2373518153,187611.6324580505,312.10545195662775,278.5446741806357,40.63551290023292,36.26596597399823,135007.06677724296,120489.72291831796,485.94371279364316,433.6900630913807
2023-10-18 05:36:58.122251,Acrylic Stands,Indonesia,Thailand,717.5795465517633,612.4338889778916,THB,IDR,This is a sample product description.,image_path.jpg,1.0,0.04882310736671447,9.034448453661819,163.52940097646305,0.2427900824546599,0.03161078880802755,105.02340369037738,0.378020676530469,717.5795465517633,612.4338889778916,35.03446324545502,29.900925516582088,6482.935424723927,5533.002401246406,117345.35340057184,100150.94700224028,174.22119727508007,148.69287440297032,22.683255499007963,19.359518323359122,75362.64639746379,64319.89155579287,271.2599056519247,231.5126730416087
2023-10-19 05:36:58.122251,Acrylic Stands,Philippines,Philippines,1118.2254976759627,978.114698414875,PHP,PHP,This is a sample product description.,image_path.jpg,1.0,0.04884067070620733,9.045959175388333,163.98204431205528,0.2426106069073068,0.0316678017111544,105.56156279538415,0.37949271778078586,1118.2254976759627,978.114698414875,54.61488330727651,47.7717778981822,10115.42220085506,8847.98563070823,183368.90311076978,160393.2478177406,271.2933666503905,237.30100060739016,35.411743328759336,30.97474232016785,118041.63109232084,103251.31615781006,424.3584332048229,371.1874052027946
2023-10-20 05:36:58.122251,Acrylic Stands,Indonesia,China,995.6746893694328,924.211898470813,CNY,IDR,This is a sample product description.,image_path.jpg,1.0,0.048805757243447975,9.053483683703586,163.88299007967873,0.2426803354933025,0.03179196370656905,105.84638251337621,0.3788667729946267,995.6746893694328,924.211898470813,48.59465718281001,45.10686155827269,9014.324554482797,8367.337343090221,163174.14524051797,151462.6093886133,241.6306676583637,224.28805358779894,31.654453587982424,29.38251113336337,105388.56402988403,97824.4861289553,377.22805651382436,350.15317953687446
2023-10-20 05:36:58.122251,Acrylic Stands,South Korea,Philippines,1086.7561744148109,1002.9744179638648,PHP,KRW,This is a sample product description.,image_path.jpg,1.0,0.048805757243447975,9.053483683703586,163.88299007967873,0.2426803354933025,0.03179196370656905,105.84638251337621,0.3788667729946267,1086.7561744148109,1002.9744179638648,53.039958031307464,48.95092596453291,9838.929293228619,9080.412528207951,178100.85135065205,164370.4465893436,263.73435300640426,243.4021682426705,34.55011285488549,31.88652629452441,115029.20973588347,106161.2138949341,411.73580483252505,379.9936811301334
2023-10-21 05:36:58.122251,Acrylic Stands,Japan,Thailand,511.68880046650844,455.2666042794532,THB,JPY,This is a sample product description.,image_path.jpg,1.0,0.048805757243447975,9.053483683703586,163.88299007967873,0.2426803354933025,0.03179196370656905,105.84638251337621,0.3788667729946267,511.68880046650844,455.2666042794532,24.9733593797595,22.219631369511884,4632.566206157394,4121.7487735791665,83857.09061073551,74610.45239273865,124.1768097653778,110.48425226543429,16.26759177348909,14.473819360065312,54160.40850198869,48188.32314212888,193.86188461023747,172.48538921557812
2023-10-22 05:36:58.122251,Acrylic Stands,Malaysia,Thailand,431.41661027494246,371.1988338141423,THB,MYR,This is a sample product description.,image_path.jpg,1.0,0.048805757243447975,9.053483683703586,163.88299007967873,0.2426803354933025,0.03179196370656905,105.84638251337621,0.3788667729946267,431.41661027494246,371.1988338141423,21.055614351870044,18.116640172184017,3905.8232420029003,3360.6425853461365,70701.84406189702,60833.174799551394,104.69632771890637,90.08265752473869,13.715581216272016,11.801139852539968,45663.88755378571,39290.05375241087,163.44941895114795,140.6349043065328
2023-10-25 05:36:58.122251,Acrylic Stands,Vietnam,South Korea,670.8615203881012,582.7036081745723,KRW,VND,This is a sample product description.,image_path.jpg,1.0,0.04877413899351908,8.966327089191628,163.82611982365648,0.2413015261843396,0.031947761019636624,105.8897299129035,0.3782281379011473,670.8615203881012,582.7036081745723,32.72069304081278,28.42086677713167,6015.1638233521135,5224.711146945372,109904.63982418143,95462.07113448446,161.87990872799526,140.6072699656457,21.43252353062914,18.616075619241215,71037.34520285584,61702.327688879814,253.7387036459241,220.39490066814824
2023-10-26 05:36:58.122251,Acrylic Stands,China,Vietnam,1022.8644749462777,832.1917008049707,VND,CNY,This is a sample product description.,image_path.jpg,1.0,0.04873948822195947,9.011978765908465,163.6264228806394,0.24130900799983898,0.031825871904983954,105.78088474297037,0.37815959482040085,1022.8644749462777,832.1917008049707,49.85389102930486,40.56059759979629,9218.032928617966,7499.693936819645,167367.65512714282,136168.55115367268,246.82641176756243,200.81535378694628,32.5535537557989,26.485226470209728,108199.5091319711,88029.97438690708,386.80601540186643,314.70127638930796
2023-10-27 05:36:58.122251,Acrylic Stands,Vietnam,South Korea,831.9900255241616,706.4317887945514,KRW,VND,This is a sample product description.,image_path.jpg,1.0,0.048647300932802916,8.980354534518945,163.62741869457923,0.24087893451707695,0.03181437433037431,105.87500022832472,0.3782836647559777,831.9900255241616,706.4317887945514,40.47406914476427,34.36599981798681,7471.565398390438,6344.007917829479,136136.38025615565,115591.61008424663,200.40887087709572,170.16453659382427,26.469242111163357,22.47468536758578,88086.94414233451,74793.46579991897,314.7282358956993,267.2316059653237
2023-10-29 05:36:58.122251,Acrylic Stands,Japan,Thailand,443.47615833552527,383.4816200034185,THB,JPY,This is a sample product description.,image_path.jpg,1.0,0.048647300932802916,8.980354534518945,163.62741869457923,0.24087893451707695,0.03181437433037431,105.87500022832472,0.3782836647559777,443.47615833552527,383.4816200034185,21.57391813107165,18.655345770505075,3982.5731294594757,3443.8009051023705,72564.8590410305,62748.10759797489,106.82406450358785,92.37264403330605,14.108916507882748,12.200227807607114,46953.03836503031,40601.11660542027,167.75978640706472,145.0648325814524
2023-10-31 05:36:58.122251,Acrylic Stands,Philippines,Japan,606.8580198329005,566.6204262315993,JPY,PHP,This is a sample product description.,image_path.jpg,1.0,0.049037967049789924,9.040714734073546,164.69610723876391,0.24082731435024762,0.031922530668314346,106.24971198728467,0.380300605660706,606.8580198329005,566.6204262315993,29.759083580466534,27.785913791283086,5486.4302413939995,5122.653636059053,99947.1535131033,93320.17848231358,146.14798710826673,136.45767550534865,19.37244374942828,18.087957933671575,64478.489824419565,60203.2570932199,230.7884724925088,215.4860912756046
2023-10-31 05:36:58.122251,Acrylic Stands,Vietnam,Malaysia,1057.3792941998067,982.6928345948776,MYR,VND,This is a sample product description.,image_path.jpg,1.0,0.049037967049789924,9.040714734073546,164.69610723876391,0.24082731435024762,0.031922530668314346,106.24971198728467,0.380300605660706,1057.3792941998067,982.6928345948776,51.85173098810025,48.18925884292827,9559.46456457648,8884.245588790409,174146.25362957988,161845.68446920285,254.6458156716998,236.65927618671648,33.75422294713391,31.370042149887738,112346.24547004781,104410.83064767411,402.12198599727634,373.7186801748679
2023-10-31 05:36:58.122251,Acrylic Stands,Thailand,Thailand,316.42285475226583,261.49511527498686,THB,THB,This is a sample product description.,image_path.jpg,1.0,0.049037967049789924,9.040714734073546,164.69610723876391,0.24082731435024762,0.031922530668314346,106.24971198728467,0.380300605660706,316.42285475226583,261.49511527498686,15.516733525142074,12.823188846535823,2860.6887651564234,2364.102741554834,52113.61241907499,43067.227547742164,76.20326630902667,62.9751663273835,10.101018284984782,8.347585836980164,33619.83718362266,27783.780684049158,120.3358033071763,99.44675071639364
2023-11-01 05:36:58.122251,Acrylic Stands,South Korea,Indonesia,451.805737712116,376.88741904931385,IDR,KRW,This is a sample product description.,image_path.jpg,1.0,0.048352872391732936,8.924081440986994,162.33293435011524,0.23860825253822313,0.03146192201390914,104.09335158409247,0.37530899515531907,451.805737712116,376.88741904931385,21.846105181446706,18.22358927934105,4031.951198848132,3363.3740216794695,73342.95115902631,61181.24065391663,107.80457756223078,89.9284484629978,14.214676885335281,11.857602586153007,47029.97350337756,39231.47461872142,169.56675742614192,141.44923853007964
2023-11-01 05:36:58.122251,Acrylic Stands,South Korea,South Korea,708.578714116155,617.2099731598884,KRW,KRW,This is a sample product description.,image_path.jpg,1.0,0.048352872391732936,8.924081440986994,162.33293435011524,0.23860825253822313,0.03146192201390914,104.09335158409247,0.37530899515531907,708.578714116155,617.2099731598884,34.26181614315666,29.843875071104993,6323.414152122407,5508.03206666824,115025.66188050686,100193.50605320054,169.0727287610369,147.27139314484455,22.293248244238487,19.41861204176336,73758.33321349707,64247.45473734054,265.9359651833822,231.64445482647915
2023-11-03 05:36:58.122251,Acrylic Stands,South Korea,Indonesia,328.776365931474,277.8455691039234,IDR,KRW,This is a sample product description.,image_path.jpg,1.0,0.048599640387262624,8.861838486598003,163.25907477574455,0.23893500244500365,0.03155544802372429,105.2379823483208,0.37538955047115113,328.776365931474,277.8455691039234,15.9784131521007,13.503194741645006,2913.563053095365,2462.2225576158735,53675.72531010407,45360.810542446736,78.55618179769615,66.38703173317937,10.374685526579587,8.767541414480952,34599.76139444152,29239.90709691784,123.41921221255471,104.30032328632298
2023-11-03 05:36:58.122251,Acrylic Stands,Malaysia,Philippines,1014.4461625560358,939.3311712801678,PHP,MYR,This is a sample product description.,image_path.jpg,1.0,0.048599640387262624,8.861838486598003,163.25907477574455,0.23893500244500365,0.03155544802372429,105.2379823483208,0.37538955047115113,1014.4461625560358,939.3311712801678,49.301718692461904,45.65115712876235,8989.858045920733,8324.201125311773,165617.54190870296,153354.33793121664,242.38669633065098,224.43909570649504,32.01130315540355,29.6410159523954,106758.26734839387,98853.31722240981,380.8124889390946,352.61510613040207
2023-11-03 05:36:58.122251,Acrylic Stands,Indonesia,Thailand,324.1868588769512,285.97028730493673,THB,IDR,This is a sample product description.,image_path.jpg,1.0,0.048599640387262624,8.861838486598003,163.25907477574455,0.23893500244500365,0.03155544802372429,105.2379823483208,0.37538955047115113,324.1868588769512,285.97028730493673,15.755364759696086,13.8980531244621,2872.8915828450818,2534.222498062377,52926.44663470592,46687.24451875782,77.45958791840239,68.32831129640346,10.229861575266076,9.023920537380434,34116.77093205015,30094.93604754116,121.69635922247322,107.35025759950614
2023-11-04 05:36:58.122251,Acrylic Stands,Malaysia,Japan,705.5665942792117,647.9587041641914,JPY,MYR,This is a sample product description.,image_path.jpg,1.0,0.048599640387262624,8.861838486598003,163.25907477574455,0.23893500244500365,0.03155544802372429,105.2379823483208,0.37538955047115113,705.5665942792117,647.9587041641914,34.29028275123532,31.49056000817639,6252.617200041397,5742.105382288401,115190.14937469724,105785.13853473627,168.58455592921635,154.82001456373249,22.26446999305383,20.44662721077289,74252.40479432051,68189.866671272,264.86232665393436,243.23692668006544
2023-11-05 05:36:58.122251,Acrylic Stands,Japan,Malaysia,900.7540711499258,740.0977470330004,MYR,JPY,This is a sample product description.,image_path.jpg,1.0,0.048599640387262624,8.861838486598003,163.25907477574455,0.23893500244500365,0.03155544802372429,105.2379823483208,0.37538955047115113,900.7540711499258,740.0977470330004,43.77632393524917,35.968484357227084,7982.337094676249,6558.626698501515,147056.27625642208,120827.67342422069,215.22167619255453,176.83525699687164,28.42369827432954,23.354115988975295,94793.541039854,77886.39363829089,338.13366585402997,277.8249605634297
